frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,neck_x,neck_y
0,0.31203314661979675,0.5250768661499023,0.2997286319732666,0.5327031016349792,0.3012760579586029,0.5161746740341187,0.3130369484424591,0.544655978679657,0.31640785932540894,0.5047176480293274,0.40480056405067444,0.562536895275116,0.40779706835746765,0.489289253950119,0.5149804949760437,0.5760680437088013,0.5174323916435242,0.4835816025733948,0.6135226488113403,0.5752559304237366,0.6201367378234863,0.4821784496307373,0.6171622276306152,0.5527982115745544,0.6186567544937134,0.5043227672576904,0.7656318545341492,0.5521455407142639,0.7645564079284668,0.5155569911003113,0.9073675870895386,0.5481406450271606,0.9154906868934631,0.5277708172798157,0.40654224157333374,0.5261610150337219
1,0.3115861117839813,0.5251342058181763,0.2993430495262146,0.5328528881072998,0.30085882544517517,0.5162286162376404,0.31282711029052734,0.5448151230812073,0.31612247228622437,0.5047152638435364,0.40483149886131287,0.5626128315925598,0.407758504152298,0.4892567992210388,0.5160953998565674,0.5764511823654175,0.5192591547966003,0.48353704810142517,0.6155161261558533,0.5770472288131714,0.6209784746170044,0.4816003143787384,0.6177492737770081,0.5539553761482239,0.6192553639411926,0.5047885775566101,0.7666188478469849,0.5522902607917786,0.7655531764030457,0.5158286690711975,0.9082249999046326,0.5478581786155701,0.9162582159042358,0.5280650854110718,0.40654247999191284,0.5261842608451843
2,0.3117429316043854,0.5252870321273804,0.2993910610675812,0.532965898513794,0.3009376525878906,0.5163434743881226,0.3127748966217041,0.5448800325393677,0.31614944338798523,0.5047576427459717,0.40532711148262024,0.5629692077636719,0.4079754054546356,0.48957371711730957,0.5187849402427673,0.5769146680831909,0.5201120972633362,0.48397737741470337,0.6166800260543823,0.5795001983642578,0.6205353736877441,0.47998830676078796,0.6195465326309204,0.554597020149231,0.6209807991981506,0.505256175994873,0.7711436152458191,0.551592230796814,0.770315945148468,0.5161347985267639,0.9151145219802856,0.5471587777137756,0.9181617498397827,0.5289016962051392,0.40684252977371216,0.5265395641326904
3,0.31139153242111206,0.5258936882019043,0.29904478788375854,0.5336042642593384,0.30052971839904785,0.5168556571006775,0.3126083016395569,0.5452748537063599,0.31582823395729065,0.5048452615737915,0.40605467557907104,0.5631054043769836,0.40853387117385864,0.48909735679626465,0.5197908878326416,0.5785680413246155,0.5224304795265198,0.48192262649536133,0.6154696345329285,0.5847922563552856,0.622418999671936,0.47639888525009155,0.6218965649604797,0.5546321868896484,0.6253210306167603,0.5050967335700989,0.7742143273353577,0.5518177151679993,0.7732104659080505,0.5151874423027039,0.9151819944381714,0.5479751825332642,0.9182992577552795,0.5286809206008911,0.4074847996234894,0.5263890624046326
4,0.3113734722137451,0.5276154279708862,0.2992345988750458,0.5351349711418152,0.30056238174438477,0.5183702111244202,0.31273481249809265,0.5459628105163574,0.3153974413871765,0.5054096579551697,0.4058423936367035,0.5626596212387085,0.408390074968338,0.48887261748313904,0.5173298120498657,0.5791664123535156,0.523864209651947,0.47867628931999207,0.6115115284919739,0.5906608700752258,0.6224636435508728,0.4719121754169464,0.6202845573425293,0.5543193221092224,0.6221914291381836,0.5047140717506409,0.7737765908241272,0.5525670647621155,0.7726699709892273,0.5154975652694702,0.9143834710121155,0.5485737323760986,0.9191369414329529,0.5286391973495483,0.4072377681732178,0.5260541439056396
5,0.3104765713214874,0.5302354693412781,0.2985597252845764,0.5374558568000793,0.2998182773590088,0.5205133557319641,0.31206539273262024,0.5465748906135559,0.3143754005432129,0.5061976313591003,0.40448835492134094,0.5627453923225403,0.4080067574977875,0.48935920000076294,0.5150465965270996,0.582502543926239,0.5250452756881714,0.47638922929763794,0.6041613817214966,0.5977379083633423,0.6228893399238586,0.4671034812927246,0.6188897490501404,0.554744303226471,0.6208304166793823,0.5058578848838806,0.773299515247345,0.5525084137916565,0.7724908590316772,0.5154287815093994,0.9146257042884827,0.5483002066612244,0.9191933870315552,0.5286388397216797,0.4063996970653534,0.5263348817825317
6,0.31103619933128357,0.5331501364707947,0.2989695966243744,0.5395990014076233,0.3004479706287384,0.5227488279342651,0.31232547760009766,0.5472009778022766,0.3146149218082428,0.5069063901901245,0.40363645553588867,0.5638102889060974,0.407179057598114,0.4896983802318573,0.5133723020553589,0.5872740149497986,0.5209411978721619,0.47536149621009827,0.6001858711242676,0.6046000123023987,0.6195334196090698,0.4603165090084076,0.6185384392738342,0.554711103439331,0.6201332211494446,0.5054547190666199,0.773962140083313,0.5524161458015442,0.7735690474510193,0.5152710676193237,0.9158075451850891,0.5480892658233643,0.9198602437973022,0.528920590877533,0.40578562021255493,0.5269681215286255
7,0.31158947944641113,0.5346043705940247,0.29930153489112854,0.5405222773551941,0.30108508467674255,0.5237040519714355,0.31233376264572144,0.5473602414131165,0.3153250515460968,0.5070286989212036,0.4028066098690033,0.5641008019447327,0.4076683819293976,0.49052923917770386,0.5091132521629333,0.5912537574768066,0.5168313980102539,0.47267699241638184,0.594663679599762,0.6138720512390137,0.6101545095443726,0.45330098271369934,0.6195311546325684,0.5546072721481323,0.6213994026184082,0.5051852464675903,0.7764260172843933,0.553044855594635,0.7762880325317383,0.5158100724220276,0.9171631932258606,0.5482763648033142,0.9214982986450195,0.5290711522102356,0.40576690435409546,0.5275582075119019
8,0.3105446994304657,0.5388200879096985,0.29865017533302307,0.54352867603302,0.30008724331855774,0.5271210670471191,0.31224092841148376,0.5481410622596741,0.31450286507606506,0.5080312490463257,0.4016008973121643,0.5644019246101379,0.40760406851768494,0.48987507820129395,0.5019420385360718,0.5942806005477905,0.5132278203964233,0.46848946809768677,0.5852257609367371,0.625986635684967,0.5982094407081604,0.4417695999145508,0.6181293725967407,0.5535091757774353,0.6203334927558899,0.5049163699150085,0.7764233946800232,0.552688717842102,0.7759976983070374,0.5153881907463074,0.9190124273300171,0.548622727394104,0.9223161935806274,0.528472900390625,0.40533503890037537,0.5273893475532532
9,0.3088952898979187,0.5427351593971252,0.29701557755470276,0.5458866357803345,0.29796019196510315,0.5309295058250427,,,0.313676655292511,0.5091069340705872,0.4008868336677551,0.5638131499290466,0.40845632553100586,0.48852628469467163,0.4949701726436615,0.5969095826148987,0.5085923075675964,0.46238917112350464,0.5667089819908142,0.6388883590698242,0.5859503149986267,0.4323883354663849,0.6168085932731628,0.552568256855011,0.6192559003829956,0.5059743523597717,0.7774175405502319,0.5526486039161682,0.776590883731842,0.5156405568122864,0.9214216470718384,0.5480786561965942,0.9242334365844727,0.528769314289093,0.4053758978843689,0.5267595052719116
10,0.30827638506889343,0.544530987739563,0.29670873284339905,0.5467137694358826,0.2973514199256897,0.5329001545906067,,,0.31425657868385315,0.5103198885917664,0.39911556243896484,0.5636318325996399,0.40818551182746887,0.48847946524620056,0.4841434955596924,0.6032218337059021,0.500674843788147,0.45702388882637024,0.5456106066703796,0.6495088338851929,0.5741086602210999,0.4186784327030182,0.6142502427101135,0.5521410703659058,0.6166549324989319,0.5058099031448364,0.7730089426040649,0.5537986159324646,0.7731711268424988,0.5157673358917236,0.918912947177887,0.548766553401947,0.9229899048805237,0.5272150635719299,0.4041992723941803,0.5266667008399963
11,0.3074738085269928,0.5455719828605652,0.29615503549575806,0.5473938584327698,0.2966975271701813,0.5338362455368042,,,0.31449970602989197,0.5110876560211182,0.39842119812965393,0.5642890334129333,0.4072379767894745,0.4886818528175354,0.47315913438796997,0.6080812811851501,0.48875293135643005,0.4510035514831543,0.5221477746963501,0.6603482961654663,0.5546845197677612,0.4070810377597809,0.6128202676773071,0.5512989163398743,0.6148658394813538,0.505779504776001,0.7702521085739136,0.5539402961730957,0.7700519561767578,0.5162432789802551,0.9167600274085999,0.5489298105239868,0.9213253259658813,0.5271180272102356,0.4030335545539856,0.527145504951477
12,0.3090967833995819,0.5461350083351135,0.29765936732292175,0.5479647517204285,0.2984148859977722,0.534333348274231,,,0.315663605928421,0.5120209455490112,0.3982975482940674,0.5643793344497681,0.4053310751914978,0.49039703607559204,0.46117523312568665,0.6125435829162598,0.47898682951927185,0.44656702876091003,0.49381452798843384,0.6664992570877075,0.5335198640823364,0.39751139283180237,0.6120848655700684,0.5508028864860535,0.6136535406112671,0.5048606395721436,0.7675058245658875,0.5538775324821472,0.7667284607887268,0.5162436366081238,0.9162907600402832,0.5496929883956909,0.9202905893325806,0.5272582173347473,0.40161409974098206,0.5280888676643372
13,0.30945202708244324,0.5474297404289246,0.29784300923347473,0.5492245554924011,0.2983662188053131,0.5353697538375854,,,0.3150680661201477,0.5119664072990417,0.39941149950027466,0.5645424723625183,0.4044845998287201,0.48775413632392883,0.4450753629207611,0.6171932816505432,0.47331729531288147,0.44107988476753235,0.4665446877479553,0.6742507219314575,0.5161119699478149,0.3885432183742523,0.6116675734519958,0.5518694519996643,0.613631546497345,0.5035529732704163,0.7673888206481934,0.5546385049819946,0.7665662169456482,0.5157065391540527,0.9157399535179138,0.5507533550262451,0.9192718863487244,0.5275868773460388,0.40147796273231506,0.5268710255622864
14,0.30936646461486816,0.5484128594398499,0.2975850999355316,0.5504560470581055,0.29790130257606506,0.5363920331001282,,,0.31459325551986694,0.511642336845398,0.3992788791656494,0.5657376646995544,0.40519577264785767,0.4865184426307678,0.4333050549030304,0.621266782283783,0.4633893072605133,0.4349451959133148,0.4404331147670746,0.6753157377243042,0.49628371000289917,0.3804379999637604,0.6144594550132751,0.5533442497253418,0.6156341433525085,0.5035063028335571,0.7721714973449707,0.5553798079490662,0.7698151469230652,0.5163360238075256,0.9169160723686218,0.5501502156257629,0.9202727675437927,0.5277829170227051,0.4017326533794403,0.5264803171157837
15,0.30866068601608276,0.5482832193374634,0.2966029942035675,0.5506116151809692,0.2971963584423065,0.5362910032272339,,,0.31433364748954773,0.5117723345756531,0.4002969264984131,0.5669700503349304,0.40395036339759827,0.4869571030139923,0.4203763008117676,0.625694215297699,0.45378631353378296,0.4322608411312103,0.4165257513523102,0.6782151460647583,0.47602352499961853,0.3807491958141327,0.6157954335212708,0.5540608167648315,0.6163617968559265,0.5034618973731995,0.7734275460243225,0.5558225512504578,0.7704859972000122,0.5163913369178772,0.91667240858078,0.5499945878982544,0.9195365905761719,0.5276467800140381,0.40215638279914856,0.5271791219711304
16,0.31006571650505066,0.5482474565505981,0.29821303486824036,0.5505874752998352,0.29864969849586487,0.5368234515190125,,,0.31445595622062683,0.5130597352981567,0.3961977958679199,0.5692695379257202,0.402180939912796,0.4866536259651184,0.40865665674209595,0.6267882585525513,0.44568943977355957,0.4303204417228699,0.3965034782886505,0.6798237562179565,0.46074268221855164,0.38018327951431274,0.6157466173171997,0.5548997521400452,0.6155995726585388,0.5035353899002075,0.7730759978294373,0.55581134557724,0.7698155045509338,0.5163341164588928,0.9160646200180054,0.5497096180915833,0.9186421632766724,0.5271862745285034,0.3994636535644531,0.5282074213027954
17,0.3100219666957855,0.5494273900985718,0.2983097434043884,0.5516441464424133,0.29850679636001587,0.5380321145057678,,,0.31377169489860535,0.5141884684562683,0.3936116397380829,0.5694104433059692,0.40043583512306213,0.4879479706287384,0.40281739830970764,0.6266875863075256,0.43905308842658997,0.4306749999523163,0.38636747002601624,0.6806835532188416,0.45028480887413025,0.38104957342147827,0.6144827604293823,0.5554110407829285,0.6142939329147339,0.5038905739784241,0.7722921371459961,0.5563626885414124,0.7690359950065613,0.5165451169013977,0.9163346290588379,0.5496494770050049,0.9195617437362671,0.5268727540969849,0.3974960148334503,0.5286588668823242
18,0.31064173579216003,0.5497921705245972,0.29925045371055603,0.5519657731056213,0.2990710139274597,0.538713812828064,,,0.31335359811782837,0.5146359205245972,0.3914420008659363,0.5693022608757019,0.3988529145717621,0.4884653389453888,0.39675888419151306,0.6274906992912292,0.4350168704986572,0.4301113784313202,0.37951162457466125,0.6825529932975769,0.4460206627845764,0.37993887066841125,0.6134843230247498,0.5555327534675598,0.613161027431488,0.5044551491737366,0.7719069123268127,0.5565271973609924,0.7669224739074707,0.5165740847587585,0.9159857630729675,0.5494853854179382,0.9189218282699585,0.5270097851753235,0.395503968000412,0.5287977457046509
19,0.31091564893722534,0.5497222542762756,0.2996491491794586,0.5518938302993774,0.2995639741420746,0.5388549566268921,,,0.31313201785087585,0.515177309513092,0.3887321352958679,0.5704077482223511,0.3970800042152405,0.4888431131839752,0.39064887166023254,0.6289488077163696,0.4327244162559509,0.4304870069026947,0.37489286065101624,0.6832901835441589,0.4438379108905792,0.37880998849868774,0.6118792295455933,0.5556745529174805,0.6117672324180603,0.5045889616012573,0.7708911299705505,0.5562041401863098,0.7663226127624512,0.516471266746521,0.9151065945625305,0.5494862794876099,0.9178858995437622,0.5268266201019287,0.3931029140949249,0.5293529629707336
20,0.31057503819465637,0.5497146248817444,0.29912760853767395,0.551787257194519,0.29930657148361206,0.5386485457420349,,,0.31323209404945374,0.5152623057365417,0.3879861831665039,0.5716462135314941,0.39634010195732117,0.48903605341911316,0.387058824300766,0.6306576728820801,0.43165069818496704,0.4284660220146179,0.3713240623474121,0.6844242215156555,0.4427977502346039,0.3780851364135742,0.6119295954704285,0.556187093257904,0.6119382977485657,0.5052751302719116,0.7711803317070007,0.5566093325614929,0.7665366530418396,0.5168349146842957,0.915094256401062,0.5492798089981079,0.9183481335639954,0.5272847414016724,0.3923655152320862,0.5297173261642456
21,0.310269832611084,0.5497244596481323,0.29864954948425293,0.5517193078994751,0.29899877309799194,0.5385376214981079,,,0.31315454840660095,0.5151047110557556,0.3873426020145416,0.5721679329872131,0.39605849981307983,0.4888334274291992,0.38507479429244995,0.6317391395568848,0.43142199516296387,0.42805951833724976,0.36967772245407104,0.6854062676429749,0.44293877482414246,0.3778592050075531,0.6121596693992615,0.5563211441040039,0.6120499968528748,0.5056275129318237,0.7715726494789124,0.5569756031036377,0.7683271765708923,0.5165457725524902,0.9155891537666321,0.5493124127388,0.9189709424972534,0.5273651480674744,0.3919391334056854,0.5297801494598389
22,0.3101426959037781,0.5496824979782104,0.29835623502731323,0.551715075969696,0.2988266348838806,0.5384410619735718,,,0.3128875195980072,0.5149831175804138,0.38693949580192566,0.5726128816604614,0.39594608545303345,0.48871469497680664,0.3844372630119324,0.6317753791809082,0.43179553747177124,0.42756733298301697,0.3696233332157135,0.6855835318565369,0.44412609934806824,0.37745946645736694,0.6120937466621399,0.5564714670181274,0.6119138598442078,0.5058555006980896,0.7715429663658142,0.5570768117904663,0.7683656811714172,0.5165414214134216,0.915859043598175,0.5493666529655457,0.9189870953559875,0.5274491906166077,0.39170023798942566,0.529977560043335
23,0.3103620707988739,0.5496906042098999,0.2985799312591553,0.551723301410675,0.2991044521331787,0.5384456515312195,,,0.3131468892097473,0.514988362789154,0.3867024779319763,0.5725404024124146,0.39584770798683167,0.48871728777885437,0.38441208004951477,0.6311138868331909,0.4320628046989441,0.42863860726356506,0.3700094223022461,0.6851733326911926,0.44497188925743103,0.3773544430732727,0.6113194227218628,0.5562520623207092,0.611169159412384,0.5055326223373413,0.7711530327796936,0.5568193197250366,0.7683020830154419,0.5165098905563354,0.915850043296814,0.549338161945343,0.9187350273132324,0.527603030204773,0.3914910852909088,0.5299606919288635
24,0.3102009892463684,0.5497839450836182,0.2984318733215332,0.5517741441726685,0.298999547958374,0.5384953618049622,,,0.3131084740161896,0.5149859189987183,0.38641223311424255,0.5725371241569519,0.3958732783794403,0.48870304226875305,0.38449230790138245,0.6310898661613464,0.43267348408699036,0.4288496971130371,0.37043967843055725,0.6853121519088745,0.4462546706199646,0.37711644172668457,0.6106991171836853,0.556265652179718,0.6105121970176697,0.505452036857605,0.7704787850379944,0.556918740272522,0.7663134336471558,0.5169883966445923,0.9156007766723633,0.5495596528053284,0.9186123609542847,0.5275863409042358,0.3913779556751251,0.5299836993217468
