frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,neck_x,neck_y
0,0.3120262622833252,0.5251367688179016,0.29979607462882996,0.53276127576828,0.3012937009334564,0.5163066387176514,0.31316086649894714,0.5446144938468933,0.3164467215538025,0.5048009753227234,0.40475133061408997,0.5624109506607056,0.40777382254600525,0.4892958998680115,0.5147525668144226,0.5759424567222595,0.5171592831611633,0.48365944623947144,0.6134396195411682,0.5751276016235352,0.6199358701705933,0.4822719097137451,0.6172610521316528,0.5527978539466858,0.6187582612037659,0.504473090171814,0.7657127380371094,0.5522494912147522,0.764480471611023,0.5155536532402039,0.9072070717811584,0.5480843186378479,0.9153351783752441,0.5278881788253784,0.40651702880859375,0.5261194109916687
1,0.31161579489707947,0.5251126885414124,0.2993937134742737,0.5328438878059387,0.3009202480316162,0.5162583589553833,0.312969833612442,0.5448222756385803,0.31628304719924927,0.504737138748169,0.4049168527126312,0.5627468228340149,0.407794326543808,0.4892593324184418,0.5159568786621094,0.576495349407196,0.5193182229995728,0.48362967371940613,0.6150844693183899,0.5771379470825195,0.6212919354438782,0.481611430644989,0.6176014542579651,0.554068386554718,0.6191278696060181,0.5048384070396423,0.7665438055992126,0.5522889494895935,0.7655457258224487,0.5158732533454895,0.9085162281990051,0.5478981137275696,0.9164770841598511,0.5281819701194763,0.4066162109375,0.5262697339057922
2,0.3118550479412079,0.525295615196228,0.29953691363334656,0.5329470634460449,0.3010590076446533,0.5163925886154175,0.31296220421791077,0.5448426008224487,0.31628942489624023,0.5047739148139954,0.4054063856601715,0.5630179643630981,0.40805235505104065,0.48951128125190735,0.5189712643623352,0.5770934224128723,0.5203056335449219,0.48399612307548523,0.6167362332344055,0.5797284245491028,0.6204129457473755,0.47997531294822693,0.6193786263465881,0.5546234846115112,0.6207918524742126,0.5052202343940735,0.7707735300064087,0.5516602993011475,0.7701060175895691,0.5161957144737244,0.9151920676231384,0.5470941066741943,0.9182151556015015,0.5291118621826172,0.40693265199661255,0.5265336632728577
3,0.3112524449825287,0.5256507992744446,0.29894551634788513,0.5334288477897644,0.300414115190506,0.5167601704597473,0.31263667345046997,0.5452165603637695,0.31580057740211487,0.5048938393592834,0.4059903621673584,0.5631227493286133,0.4083251655101776,0.4891184866428375,0.5196429491043091,0.578852653503418,0.5220383405685425,0.4817993938922882,0.6153398156166077,0.5849712491035461,0.6221483945846558,0.47629836201667786,0.621839702129364,0.5545979142189026,0.6251512169837952,0.5049147009849548,0.7740248441696167,0.551733136177063,0.7730622887611389,0.5151570439338684,0.9153981804847717,0.5479405522346497,0.9184235334396362,0.5287970900535583,0.407355397939682,0.5264205932617188
4,0.3113470673561096,0.5273698568344116,0.29922714829444885,0.5349321365356445,0.3005693852901459,0.5181809067726135,0.31282785534858704,0.5458799600601196,0.315589964389801,0.5053423047065735,0.4058918356895447,0.5626224279403687,0.4084315001964569,0.4889674484729767,0.5176823735237122,0.5794168710708618,0.5237472057342529,0.47895288467407227,0.6129441261291504,0.5907301306724548,0.6218553185462952,0.4719819724559784,0.6206563711166382,0.5544052720069885,0.622369647026062,0.504760205745697,0.7740265130996704,0.5524726510047913,0.7728845477104187,0.5154607892036438,0.9147081971168518,0.5485580563545227,0.9192165732383728,0.5287651419639587,0.40727585554122925,0.5261080265045166
5,0.30983972549438477,0.5302574038505554,0.29806801676750183,0.5375173687934875,0.2992403507232666,0.5205661058425903,0.3118981420993805,0.5465612411499023,0.3140791058540344,0.5061682462692261,0.4045332372188568,0.5626841187477112,0.4079933166503906,0.4895265996456146,0.5151137709617615,0.5824121832847595,0.5249647498130798,0.4764423668384552,0.6047437787055969,0.5976425409317017,0.6229943037033081,0.4671638309955597,0.6191288232803345,0.5547288060188293,0.6210492253303528,0.5058547854423523,0.773394763469696,0.5525063872337341,0.7725400924682617,0.5154613852500916,0.9146811366081238,0.5481284856796265,0.9193519949913025,0.5287443399429321,0.4064234793186188,0.5263867974281311
6,0.3102143406867981,0.5329567193984985,0.2982776463031769,0.5395385026931763,0.2996551990509033,0.5225968956947327,0.3119432032108307,0.5472317934036255,0.31412070989608765,0.5068720579147339,0.40355247259140015,0.5637070536613464,0.40704676508903503,0.48965030908584595,0.5132579803466797,0.5873135328292847,0.5205766558647156,0.47538092732429504,0.6002674698829651,0.6047252416610718,0.6188936829566956,0.46030136942863464,0.6185083389282227,0.5546361804008484,0.6200245022773743,0.5053600072860718,0.7738109827041626,0.5524828433990479,0.773464560508728,0.5152801871299744,0.9158721566200256,0.5480712056159973,0.9200202822685242,0.5289464592933655,0.40567120909690857,0.5269105434417725
7,0.31111469864845276,0.5343249440193176,0.298857182264328,0.5403298735618591,0.3006417155265808,0.523478090763092,0.3120742440223694,0.5473214387893677,0.31508949398994446,0.5069844126701355,0.40278878808021545,0.5639978647232056,0.4076283276081085,0.49040156602859497,0.5089714527130127,0.5912253260612488,0.5168692469596863,0.4725051820278168,0.5943467020988464,0.613728940486908,0.6103907227516174,0.45306873321533203,0.6194644570350647,0.5544518828392029,0.6214303374290466,0.5049523115158081,0.7763692140579224,0.5530548095703125,0.7762579321861267,0.5158001780509949,0.9171978235244751,0.5482558012008667,0.9215375781059265,0.5291069746017456,0.40573984384536743,0.5274556279182434
8,0.31050556898117065,0.5378846526145935,0.29850977659225464,0.542803168296814,0.3001153767108917,0.526248574256897,0.31216931343078613,0.5479966402053833,0.3147808611392975,0.5077566504478455,0.4016363024711609,0.564392626285553,0.40765291452407837,0.4898129999637604,0.5021036267280579,0.5943252444267273,0.5138047933578491,0.468476265668869,0.5854301452636719,0.6260160207748413,0.5989871621131897,0.44167229533195496,0.6182861328125,0.5535821318626404,0.6205510497093201,0.5049890875816345,0.7766634225845337,0.5527514815330505,0.7762678861618042,0.5154700875282288,0.9192634224891663,0.5485880970954895,0.9225309491157532,0.5286765694618225,0.40534138679504395,0.527389407157898
9,0.3089393973350525,0.5422787070274353,0.2970569431781769,0.5455700159072876,0.29809290170669556,0.5304436087608337,-1,-1,0.3139709532260895,0.508926510810852,0.4009190499782562,0.5639129877090454,0.4084181785583496,0.4885856509208679,0.49505415558815,0.5969935059547424,0.5086663365364075,0.4625009596347809,0.5667327642440796,0.6389917731285095,0.5859350562095642,0.4325459599494934,0.6168006062507629,0.5526126027107239,0.6192346215248108,0.506024956703186,0.7774778604507446,0.5526686906814575,0.776620090007782,0.5156944394111633,0.921414852142334,0.5480121374130249,0.9243276715278625,0.5288984775543213,0.4053715169429779,0.5268439650535583
